,pono,pono.level,vuosi,nimi,he_kika,ra_ke,ra_raky,ra_muut,ra_asrak,ra_asunn,ra_as_kpa,ra_pt_as,ra_kt_as,tp_tyopy,tp_alku_a,tp_jalo_bf,tp_palv_gu,tr_mtu,te_takk,te_as_valj,he_naiset,hr_hy_tul,hr_ke_tul,hr_ovy,hr_pi_tul,pt_0_14,pt_elakel,pt_opisk,pt_tyoll,pt_tyott,pt_tyovu,te_aik,te_eil_np,te_elak,te_laps,te_nuor,te_omis_as,te_vuok_as,tr_hy_tul,tr_ke_tul,tr_pi_tul,rakennukset_bin,hinta,naiset_bin,yliopistot,amk
24,00330,5,2018,Munkkiniemi,45.0,0.0,384.0,51.0,333.0,5342.0,70.2,240.0,5102.0,2676.0,6.0,76.0,2594.0,37692.0,1.8,39.2,4846.0,0.413886628695416,0.426227285055601,37737.2813940873,0.159886086248983,0.140568592057762,0.25586642599278,0.0694945848375451,0.454535198555957,0.039485559566787,0.505979241877256,0.45393598615917,0.0480103806228374,0.371539792387543,0.180363321799308,0.113538062283737,0.526167820069204,0.438148788927336,0.404338394793926,0.440997830802603,0.154663774403471,0,5320,1,0,0
25,00360,5,2018,Pajamäki,41.0,3.0,37.0,7.0,30.0,1230.0,49.8,0.0,1230.0,77.0,0.0,7.0,70.0,28397.0,1.6,31.0,989.0,0.24726609963548,0.573511543134872,23692.8171324423,0.179222357229648,0.112,0.198933333333333,0.0789333333333333,0.501866666666667,0.0666666666666667,0.431466666666667,0.64,0.0678260869565217,0.225217391304348,0.134782608695652,0.19304347826087,0.566086956521739,0.418260869565217,0.218804920913884,0.555360281195079,0.225834797891037,0,3571,0,0,0
26,00370,5,2018,Reimarla,39.0,0.0,780.0,143.0,637.0,3547.0,66.8,905.0,2642.0,4165.0,1.0,1596.0,2568.0,34125.0,2.0,32.8,3533.0,0.270724421209858,0.553211351755041,25454.6553398058,0.176064227035101,0.170113908872902,0.193195443645084,0.0813848920863309,0.449640287769784,0.0599520383693046,0.490407673860911,0.506020376659463,0.0617474529175671,0.267983945662241,0.22970052485335,0.110836677987033,0.418647730781105,0.564989194195739,0.254032258064516,0.566377171215881,0.179590570719603,0,4048,1,0,0
27,00380,5,2018,Pitäjänmäen teollisuusalue,39.0,0.0,170.0,105.0,65.0,2524.0,59.5,13.0,2511.0,15171.0,3.0,3860.0,11308.0,33068.0,1.8,32.6,2294.0,0.271181716833891,0.569955406911929,25614.5510033445,0.158862876254181,0.150137741046832,0.17722681359045,0.080119375573921,0.479338842975207,0.0736914600550964,0.446969696969697,0.615863787375415,0.0888704318936877,0.196428571428571,0.188538205980066,0.082641196013289,0.26702657807309,0.725498338870432,0.251842219332466,0.548331166016472,0.199826614651062,0,4302,0,0,0
28,10570,5,2018,Bromarv,54.0,918.0,405.0,76.0,329.0,293.0,98.3,289.0,4.0,118.0,28.0,15.0,75.0,29313.0,1.9,51.4,237.0,0.128735632183908,0.595402298850575,21632.6574712644,0.275862068965517,0.096969696969697,0.426262626262626,0.0505050505050505,0.361616161616162,0.0363636363636364,0.602020202020202,0.33195020746888,0.016597510373444,0.551867219917012,0.128630705394191,0.024896265560166,0.788381742738589,0.186721991701245,0.149797570850202,0.530364372469636,0.319838056680162,0,1062,0,0,0
29,00340,5,2018,Kuusisaari-Lehtisaari,43.0,1.0,224.0,21.0,203.0,856.0,122.8,399.0,457.0,334.0,5.0,32.0,297.0,66627.0,2.4,51.6,866.0,0.533130236100533,0.274181264280274,76022.1469916222,0.192688499619193,0.162636033857316,0.222490931076179,0.0834340991535671,0.437726723095526,0.0374848851269649,0.524788391777509,0.405594405594406,0.0335664335664336,0.342657342657343,0.26013986013986,0.0475524475524476,0.762237762237762,0.18041958041958,0.613861386138614,0.291371994342291,0.0947666195190948,0,3988,0,0,0
30,00350,5,2018,Munkkivuori-Niemenmäki,40.0,0.0,264.0,64.0,200.0,5674.0,54.9,141.0,5533.0,1834.0,3.0,107.0,1724.0,29976.0,1.7,31.6,5098.0,0.285459411239964,0.531795590671594,26130.8047661527,0.182744998088441,0.136983360171766,0.193344068706388,0.080300590445518,0.50101986044015,0.0522812667740204,0.446698872785829,0.601127819548872,0.0620300751879699,0.228383458646617,0.17312030075188,0.175,0.453759398496241,0.520300751879699,0.248639519609683,0.531056483392757,0.220303996997561,0,4400,1,0,0
31,00390,5,2018,Konala,39.0,0.0,733.0,142.0,591.0,3435.0,63.1,856.0,2579.0,4783.0,0.0,907.0,3876.0,32785.0,1.9,33.1,3171.0,0.275868801249512,0.568723155017571,25539.4055056619,0.155408043732917,0.148213710975217,0.177180560025748,0.0675893144512391,0.502896684905053,0.0672674605728999,0.429835854522047,0.579499845631368,0.0518678604507564,0.220747144180303,0.204384069157147,0.141710404445817,0.529484408768138,0.438715652979315,0.248460591133005,0.560344827586207,0.191194581280788,0,3132,1,0,0
32,00400,5,2018,Pohjois-Haaga,41.0,0.0,222.0,28.0,194.0,5783.0,52.6,69.0,5714.0,2031.0,2.0,127.0,1902.0,28064.0,1.7,30.5,5189.0,0.207439024390244,0.58390243902439,22449.8465853659,0.208658536585366,0.113544973544974,0.231851851851852,0.0870899470899471,0.453544973544974,0.0647619047619048,0.481693121693122,0.581221513217867,0.0625341841385597,0.274931631722881,0.14567000911577,0.1640838650866,0.414038286235187,0.566818596171377,0.185164528722811,0.571667596207474,0.243167875069716,0,3787,1,0,1
33,00410,5,2018,Malminkartano,36.0,0.0,358.0,70.0,288.0,4319.0,63.9,343.0,3976.0,1387.0,1.0,329.0,1057.0,31263.0,2.1,30.6,4552.0,0.165441176470588,0.586679864253394,20937.3857466063,0.247878959276018,0.155757506039342,0.137466927412861,0.109513401587484,0.476130219717014,0.0754630162199471,0.448406764063039,0.597499398893965,0.0875210387112287,0.177927386390959,0.22769896609762,0.0805482087040154,0.344313536907911,0.644385669632123,0.159682080924856,0.595134874759152,0.245183044315992,0,2498,1,0,0
34,00420,5,2018,Kannelmäki,41.0,0.0,710.0,63.0,647.0,8007.0,59.5,907.0,7100.0,2763.0,1.0,272.0,2490.0,27679.0,1.8,32.5,7479.0,0.178145243777702,0.607739515854074,21674.896778043,0.214115240368224,0.127045929771433,0.223736390511212,0.0858028697094239,0.434277885932656,0.0741942461605018,0.491527867906843,0.563653136531365,0.0595677385345282,0.270031628887717,0.170005271481286,0.122561939905113,0.417369530838166,0.561808118081181,0.149293521727539,0.598640362569981,0.252066115702479,0,2899,2,0,0
35,00430,5,2018,Maununneva,39.0,0.0,1240.0,58.0,1182.0,2203.0,89.3,1707.0,496.0,755.0,1.0,249.0,505.0,53893.0,2.5,35.8,2568.0,0.395150546229683,0.445243804956035,30592.480149214,0.159605648814282,0.186732186732187,0.178132678132678,0.0931613431613432,0.477886977886978,0.0374692874692875,0.484643734643735,0.411852589641434,0.047808764940239,0.25597609561753,0.340637450199203,0.0343625498007968,0.695717131474104,0.272908366533865,0.420072426280393,0.481117434040352,0.098810139679255,1,3385,0,0,0
36,22950,5,2018,Jurmo,52.0,31.0,35.0,3.0,32.0,29.0,76.4,29.0,0.0,452.84613025253043,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,23.0,0.324324324324324,0.351351351351351,21594.8918918919,0.324324324324324,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.558139534883721,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,950,0,0,0
37,00440,5,2018,Lassila,44.0,0.0,206.0,44.0,162.0,2745.0,57.4,70.0,2675.0,6899.0,0.0,1460.0,5439.0,29204.0,1.7,33.2,2496.0,0.236969234680905,0.590643274853801,23806.7531146707,0.172387490465294,0.113228451141148,0.292709949036118,0.0746731664081542,0.433414580101928,0.0540660314646577,0.512519388433415,0.521255462852602,0.0774731823599523,0.3373063170441,0.141438220103298,0.119984108065157,0.545887961859356,0.433849821215733,0.227888446215139,0.535458167330677,0.236653386454183,0,3547,0,0,0
38,00500,5,2018,Sörnäinen,37.0,0.0,226.0,61.0,165.0,9716.0,39.4,0.0,9716.0,8467.0,1.0,203.0,8262.0,25010.0,1.4,28.3,6341.0,0.199699574397063,0.601268463656847,22520.6074438788,0.19903196194609,0.0446187985417657,0.1195118085275,0.0736249801870344,0.619194801077825,0.0984308131241084,0.282374385798066,0.837427422956677,0.0962483251451541,0.111656989727557,0.0512505582849486,0.337092451987494,0.358865564984368,0.614560071460473,0.181583958776745,0.53612635823905,0.282289682984205,0,5724,2,0,0
39,00510,5,2018,Etu-Vallila - Alppila,39.0,0.0,371.0,149.0,222.0,6806.0,41.1,64.0,6742.0,13824.0,1.0,1394.0,12429.0,25432.0,1.4,28.7,4792.0,0.20712668335121,0.607794065069718,22912.4142533667,0.185079251579073,0.0613722432613054,0.148696814435286,0.064379594564491,0.589440855424371,0.0954555580307418,0.315103586544888,0.782711757269279,0.0962389380530973,0.143331226295828,0.0741150442477876,0.292035398230089,0.418299620733249,0.551833122629583,0.185263157894737,0.549311740890688,0.265425101214575,0,5273,1,1,0
40,00520,5,2018,Itä-Pasila,39.0,0.0,210.0,84.0,126.0,4243.0,54.5,2.0,4241.0,14153.0,5.0,1146.0,13002.0,30123.0,1.8,31.1,3661.0,0.219516181758745,0.572245831971232,23049.997057862,0.208237986270023,0.10884841531622,0.189588412448014,0.0745733543668435,0.494908934461494,0.0754338161479994,0.429657249390506,0.645911477869467,0.0830207551887972,0.212553138284571,0.142535633908477,0.159039759939985,0.463115778944736,0.511627906976744,0.234234234234234,0.537194337194337,0.228571428571429,0,4901,1,0,1
41,10600,5,2018,Tammisaari Keskus,49.0,2697.0,2108.0,562.0,1546.0,3260.0,81.9,1572.0,1688.0,4388.0,100.0,665.0,3623.0,27543.0,1.8,46.7,2604.0,0.176456766917293,0.630639097744361,24113.7375469925,0.192904135338346,0.112189205579139,0.372549019607843,0.0677178087729937,0.36971902162927,0.0485142510612492,0.581766727309481,0.420571010248902,0.0329428989751098,0.442532942898975,0.141288433382138,0.109077598828697,0.630307467057101,0.329428989751098,0.166545454545455,0.545090909090909,0.288363636363636,2,2087,0,0,1
42,00530,5,2018,Kallio,41.0,0.0,344.0,112.0,232.0,13630.0,45.3,7.0,13623.0,14303.0,4.0,544.0,13755.0,27799.0,1.5,30.9,9673.0,0.231394159754573,0.579195545960686,24257.8592205431,0.18941029428474,0.0508492739645287,0.193002196860098,0.0672453517655254,0.568558109628677,0.0781760702995231,0.3532658200718,0.74021614540691,0.0916161781562142,0.197150810545276,0.0634517766497462,0.245865400360242,0.423284755198952,0.542000982479122,0.227652837541609,0.53430218397337,0.238044978485021,0,5477,3,1,0
43,00540,5,2018,Kalasatama,36.0,0.0,71.0,41.0,30.0,1259.0,62.1,20.0,1239.0,316.0,0.0,23.0,293.0,38761.0,1.9,32.1,1247.0,0.325327510917031,0.479257641921397,27494.4601528384,0.195414847161572,0.121951219512195,0.139305816135084,0.107410881801126,0.568480300187617,0.0412757973733583,0.390243902439024,0.656482246077622,0.141205615194055,0.16597853014038,0.177539223781998,0.144508670520231,0.298100743187448,0.696118909991742,0.356489945155393,0.462522851919561,0.180987202925046,0,6023,0,0,0
44,00550,5,2018,Vallila,38.0,6.0,195.0,27.0,168.0,6390.0,45.5,17.0,6373.0,2856.0,0.0,251.0,2605.0,26008.0,1.6,29.3,5120.0,0.183161350844278,0.585014071294559,21517.4862804878,0.231824577861163,0.0774978650725875,0.153287788215201,0.0942570452604612,0.562660119555935,0.0748292058070026,0.362510674637062,0.734132933533233,0.0992836914875895,0.16608362485424,0.100782941862402,0.231884057971014,0.3399966683325,0.642345493919707,0.170288624787776,0.536332767402377,0.293378607809847,0,5047,1,0,0
45,00590,5,2018,Kaitalahti,40.0,14.0,166.0,18.0,148.0,379.0,78.7,157.0,222.0,24.0,0.0,2.0,22.0,63975.0,2.1,36.5,414.0,0.513698630136986,0.287671232876712,41880.2465753425,0.198630136986301,0.205263157894737,0.163157894736842,0.0868421052631579,0.452631578947368,0.05,0.497368421052632,0.581920903954802,0.0480225988700565,0.194915254237288,0.231638418079096,0.0847457627118644,0.480225988700565,0.5,0.579710144927536,0.369565217391304,0.0507246376811594,0,3316,0,0,0
46,00560,5,2018,Toukola-Vanhakaupunki,36.0,3.0,652.0,132.0,520.0,7110.0,61.2,449.0,6661.0,5771.0,4.0,938.0,4829.0,35439.0,2.0,31.0,7231.0,0.307242882314755,0.493276453677084,27473.7345822127,0.199480664008161,0.16599681504512,0.130355653294912,0.0924395237734132,0.532949116554182,0.049670129673163,0.417380753772655,0.604744255003706,0.108821349147517,0.171386212008895,0.226686434395849,0.156263899184581,0.427872498146775,0.559229058561898,0.307275192046995,0.478987799367375,0.21373700858563,0,5025,2,1,2
47,00600,5,2018,Koskela-Helsinki,44.0,0.0,287.0,35.0,252.0,1851.0,65.0,252.0,1599.0,1478.0,0.0,16.0,1462.0,26287.0,1.9,33.2,2222.0,0.168302540415704,0.590357967667437,22008.2372979215,0.241339491916859,0.129854368932039,0.309223300970874,0.0953883495145631,0.361893203883495,0.0555825242718447,0.58252427184466,0.479919678714859,0.03714859437751,0.340863453815261,0.182730923694779,0.0868473895582329,0.294176706827309,0.693775100401606,0.144008056394763,0.551863041289023,0.304128902316213,0,3029,0,0,0
48,00610,5,2018,Käpylä,41.0,2.0,485.0,71.0,414.0,4627.0,56.2,396.0,4231.0,3662.0,1.0,254.0,3407.0,31723.0,1.9,30.4,4556.0,0.267300267300267,0.584942084942085,25542.5201960202,0.147757647757648,0.156078527008901,0.211437629557371,0.0630410925496891,0.475795634678698,0.0602365565174979,0.463967808803804,0.533317746083704,0.060556464811784,0.252045826513912,0.218611176057985,0.100537760112228,0.442132335749357,0.54150105213935,0.2317158114697,0.588112375203158,0.180171813327142,0,4833,1,0,0
49,00570,5,2018,Kulosaari,41.0,0.0,444.0,72.0,372.0,2090.0,89.5,577.0,1513.0,964.0,6.0,9.0,949.0,41231.0,2.0,43.0,2080.0,0.422121896162528,0.394711383424702,47241.4504998388,0.18316672041277,0.152458158995816,0.219403765690377,0.0810669456066946,0.456851464435146,0.0402719665271967,0.502876569037657,0.472591804151144,0.0484300159659393,0.302288451303885,0.230441724321448,0.131452900478978,0.594997339010112,0.347525279403938,0.429712460063898,0.396698615548456,0.173588924387646,0,4602,0,0,0
50,00580,5,2018,Verkkosaari,37.0,0.0,148.0,100.0,48.0,1417.0,60.8,12.0,1405.0,6956.0,0.0,678.0,6278.0,37269.0,2.0,31.4,1433.0,0.302491103202847,0.496886120996441,25582.7473309609,0.200622775800712,0.158030135979419,0.149577361264241,0.0793825799338479,0.534729878721058,0.0360161705255421,0.4292539507534,0.593679458239278,0.112114371708051,0.18811136192626,0.218961625282167,0.161023325808879,0.322046651617758,0.668924003009782,0.309185959671397,0.497386109036594,0.193427931292009,0,4972,0,0,1
51,00620,5,2018,Metsälä-Etelä-Oulunkylä,43.0,0.0,401.0,90.0,311.0,1582.0,79.6,524.0,1058.0,6246.0,1.0,2687.0,3558.0,38524.0,2.0,39.6,1704.0,0.321205439176773,0.528482175670709,28546.7919882396,0.150312385152517,0.132052076875387,0.267823930564166,0.0657160570365778,0.469311841289523,0.0424674519528828,0.488220706757595,0.521963824289406,0.062015503875969,0.271317829457364,0.209948320413437,0.0988372093023256,0.635658914728682,0.332687338501292,0.339907955292571,0.508218277449047,0.151873767258383,0,3700,0,0,0
52,00630,5,2018,Maunula-Suursuo,43.0,0.0,567.0,36.0,531.0,4977.0,60.1,726.0,4251.0,1455.0,0.0,122.0,1333.0,26232.0,1.8,33.7,4397.0,0.19655770899624,0.629447497830489,23078.116430431,0.173994793173272,0.142426798409447,0.256054946379082,0.0651885769369804,0.418243161826726,0.075069285456079,0.506687552717195,0.513015184381779,0.0390455531453362,0.314533622559653,0.176355748373102,0.121691973969631,0.375054229934924,0.611279826464208,0.160318485044114,0.579083279535184,0.260598235420702,0,3503,1,0,0
53,00640,5,2018,Oulunkylä-Patola,42.0,0.0,624.0,76.0,548.0,4561.0,67.8,937.0,3624.0,1925.0,6.0,172.0,1747.0,33056.0,1.9,35.8,4386.0,0.287642471505699,0.537792441511698,26317.2784943011,0.174565086982603,0.144365759721705,0.232202758106597,0.0764070070816251,0.464157038141384,0.0500683314697478,0.485774630388868,0.514467184191955,0.0639849447188897,0.293577981651376,0.1959538932016,0.118089861209127,0.554222535873912,0.41848976711362,0.268148498462994,0.537242847008749,0.194608654528257,0,3276,1,0,0
54,00650,5,2018,Veräjämäki,39.0,0.0,373.0,33.0,340.0,2147.0,74.9,560.0,1587.0,541.0,0.0,150.0,391.0,36952.0,2.2,35.5,2234.0,0.309187279151943,0.521790341578327,28072.0777385159,0.169022379269729,0.18849252013809,0.169850402761795,0.0823935558112773,0.453394706559264,0.066283084004603,0.480322209436133,0.483392948390393,0.0490546755237609,0.247828308635667,0.274399591211037,0.0608073582013286,0.41951967296883,0.565150740929995,0.289724310776942,0.56140350877193,0.148872180451128,0,3410,0,0,0
55,00770,5,2018,Jakomäki - Alppikylä,38.0,0.0,545.0,287.0,258.0,3492.0,64.8,310.0,3182.0,1759.0,0.0,688.0,1071.0,27700.0,2.0,32.2,3490.0,0.116252607623744,0.67760288260952,20016.9047980277,0.206144509766736,0.170683940946068,0.202470623681832,0.0845134076529075,0.404489304007231,0.0858692377222055,0.509641458270563,0.504753416518122,0.042483660130719,0.265894236482472,0.232620320855615,0.095959595959596,0.262626262626263,0.720142602495544,0.0849397590361446,0.649397590361446,0.26566265060241,0,2027,1,0,0
56,00660,5,2018,Länsi-Pakila,43.0,0.0,1430.0,66.0,1364.0,2872.0,98.2,2656.0,216.0,1259.0,7.0,146.0,1106.0,59249.0,2.5,39.7,3369.0,0.462144504227517,0.399500384319754,35368.6347040738,0.138355111452729,0.182497013142174,0.246714456391876,0.0769115890083632,0.43384109916368,0.0343488649940263,0.531810035842294,0.331679389312977,0.0206106870229008,0.362595419847328,0.317175572519084,0.0290076335877863,0.859160305343511,0.105343511450382,0.511832061068702,0.415648854961832,0.0725190839694656,1,3435,1,0,0
57,00670,5,2018,Paloheinä,40.0,1.0,1310.0,43.0,1267.0,2377.0,100.4,2358.0,19.0,542.0,2.0,23.0,517.0,64030.0,2.7,37.7,3091.0,0.50654537386288,0.355668959396494,36103.648102951,0.137785666740626,0.211803823773899,0.187697423108894,0.0706566916043225,0.475311720698254,0.0319201995012469,0.492768079800499,0.31169408626056,0.0097821253890618,0.30102267674522,0.393952867941307,0.0097821253890618,0.895953757225434,0.0711427301022677,0.571364653243848,0.375391498881432,0.0532438478747204,1,3476,1,0,0
58,00680,5,2018,Itä-Pakila,40.0,1.0,809.0,73.0,736.0,1554.0,99.4,1378.0,176.0,1107.0,4.0,406.0,697.0,57048.0,2.6,39.3,1848.0,0.433260393873085,0.411378555798687,33627.9183078045,0.155361050328228,0.198076923076923,0.194230769230769,0.0879120879120879,0.448626373626374,0.0412087912087912,0.510164835164835,0.357549857549858,0.0206552706552707,0.29985754985755,0.3497150997151,0.0235042735042735,0.819088319088319,0.143162393162393,0.468236973590293,0.47180585296217,0.0599571734475375,1,3519,0,0,0
59,00690,5,2018,Tuomarinkylä-Torpparinmäki,38.0,0.0,635.0,39.0,596.0,1126.0,92.4,937.0,189.0,338.0,3.0,28.0,307.0,50794.0,2.6,36.0,1416.0,0.381443298969072,0.470299459990182,29407.4339715268,0.148257241040746,0.21886249100072,0.16702663786897,0.0831533477321814,0.459683225341973,0.0431965442764579,0.497120230381569,0.344569288389513,0.0243445692883895,0.267790262172285,0.391385767790262,0.0131086142322097,0.725655430711611,0.256554307116105,0.373246024321796,0.5444340505145,0.0823199251637044,0,3051,0,0,0
60,10900,5,2018,Hanko Keskus,48.0,541.0,1532.0,372.0,1160.0,3142.0,73.4,1169.0,1973.0,2217.0,3.0,722.0,1492.0,26802.0,1.8,42.5,2120.0,0.145275035260931,0.677009873060649,21626.0741889986,0.17771509167842,0.131927996210327,0.348886783514922,0.0530554239696826,0.3531501657982,0.0708195168166746,0.576030317385126,0.435101336783096,0.0232858990944373,0.408365674859853,0.160413971539457,0.0750323415265201,0.607589478223372,0.361793876670979,0.117124735729387,0.598731501057083,0.284143763213531,1,1473,0,0,0
61,00700,5,2018,Malmi,40.0,2.0,1370.0,290.0,1080.0,7493.0,62.5,1229.0,6264.0,10020.0,12.0,1221.0,8787.0,28649.0,1.9,33.2,7050.0,0.178399407187847,0.635513153019637,22278.6416265283,0.186087439792516,0.151032179720704,0.205752884031573,0.0817395264116576,0.431618093503339,0.083485124468731,0.48489678202793,0.556962025316456,0.0512018205091737,0.247048783956763,0.199544872706585,0.129000142227279,0.379604608163846,0.606457118475324,0.151785714285714,0.606710829493088,0.241503456221198,1,3139,2,0,1
62,00710,5,2018,Pihlajamäki,41.0,0.0,389.0,76.0,313.0,7146.0,62.7,449.0,6697.0,1474.0,1.0,277.0,1196.0,29043.0,1.9,33.6,6681.0,0.170179698882953,0.648955803788247,22015.6916949976,0.1808644973288,0.151442307692308,0.224519230769231,0.0641826923076923,0.42724358974359,0.0842147435897436,0.488541666666667,0.526245551601424,0.0421115065243179,0.277728351126928,0.200326215895611,0.105871886120996,0.41785290628707,0.56064650059312,0.144882124738884,0.631005669949269,0.224112205311847,0,2526,2,0,0
63,00720,5,2018,Pukinmäki-Savela,41.0,1.0,546.0,68.0,478.0,4847.0,62.7,579.0,4268.0,1811.0,1.0,250.0,1560.0,29929.0,1.9,33.6,4597.0,0.189204307089918,0.621871066983639,22885.77164033,0.188924625926444,0.139817629179331,0.227262099602525,0.0810147299509002,0.441547813888239,0.0680383446340893,0.490413841477671,0.52348401323043,0.0597574421168688,0.294156560088203,0.185667034178611,0.0915104740904079,0.465711135611907,0.508048511576626,0.170780079330101,0.616571176729837,0.212648743940062,0,2989,1,0,0
64,00730,5,2018,Tapanila,39.0,2.0,1881.0,115.0,1766.0,5401.0,75.8,2638.0,2763.0,1232.0,24.0,180.0,1028.0,39997.0,2.2,34.6,5908.0,0.311946400181694,0.531796502384738,26956.6066318419,0.156257097433568,0.184962406015038,0.158867757629368,0.0756302521008403,0.489783281733746,0.0567005749668288,0.453516143299425,0.500583430571762,0.0402567094515753,0.227926876701672,0.276546091015169,0.0690392843251653,0.574095682613769,0.402372617658499,0.290145268943856,0.568119356105222,0.141735374950923,2,3278,2,0,0
65,00740,5,2018,Siltamäki,40.0,0.0,1520.0,106.0,1414.0,4660.0,78.1,2341.0,2319.0,1106.0,5.0,140.0,961.0,37921.0,2.3,34.5,5266.0,0.239840438793318,0.568436798803291,24072.2136624283,0.191722762403391,0.178315851387119,0.204195667091462,0.0893049701009705,0.442309577492403,0.0544064307420841,0.503283991765513,0.435567591965696,0.0552922590837283,0.287294064545249,0.28142631460167,0.043331076506432,0.634168359286843,0.342134958248702,0.223529411764706,0.599547511312217,0.176923076923077,1,2453,1,0,0
66,00750,5,2018,Puistola,38.0,3.0,1400.0,132.0,1268.0,4550.0,73.0,1919.0,2631.0,2093.0,2.0,496.0,1595.0,34433.0,2.2,33.5,4942.0,0.228406909788868,0.573759254181519,23906.5892514395,0.197833836029613,0.175608166811468,0.165399652476108,0.0856863596872285,0.455799304952215,0.0752606429192007,0.468940052128584,0.514116575591985,0.0469034608378871,0.229280510018215,0.262067395264117,0.0887978142076503,0.469945355191257,0.513888888888889,0.212915301824988,0.574169396350023,0.212915301824988,1,2656,1,0,0
67,00760,5,2018,Suurmetsä,40.0,1.0,1655.0,124.0,1531.0,3231.0,89.5,2596.0,635.0,1295.0,0.0,579.0,716.0,51185.0,2.5,35.7,3949.0,0.346928327645051,0.493686006825939,28615.152559727,0.15938566552901,0.196942213008551,0.174527079554289,0.0818864990930293,0.476937030318735,0.0408136823011143,0.48224928738015,0.401579986833443,0.032258064516129,0.27946017116524,0.327188940092166,0.0243581303489138,0.758393680052666,0.21889400921659,0.363246453315737,0.528868360277136,0.107885186407126,2,2852,1,0,0
68,00780,5,2018,Tapaninvainio,43.0,1.0,1357.0,71.0,1286.0,3309.0,81.8,2141.0,1168.0,656.0,1.0,53.0,602.0,43792.0,2.2,37.4,3674.0,0.326345213137666,0.521488469601677,27824.6876310273,0.152166317260657,0.155432309442548,0.242320819112628,0.0645620022753128,0.452929465301479,0.0546075085324232,0.492463026166098,0.450360162856248,0.0391481365487003,0.316943313498277,0.237394300031319,0.05512057626057,0.72471030378954,0.252740369558409,0.339741569492594,0.532934131736527,0.127324298770879,1,3125,1,0,0
69,00790,5,2018,Viikki,33.0,0.0,395.0,81.0,314.0,5275.0,62.7,463.0,4812.0,4328.0,17.0,134.0,4177.0,33110.0,2.1,29.4,5814.0,0.255888125613346,0.516192345436703,23426.4747301276,0.227919528949951,0.218378079158594,0.0924439523941323,0.114678475874158,0.486022695820648,0.0514807639081096,0.462496540271243,0.564328657314629,0.108617234468938,0.139879759519038,0.297995991983968,0.142885771543086,0.298997995991984,0.693587174348697,0.211759951505355,0.561527581329561,0.226712467165084,0,4094,2,1,0
70,00800,5,2018,Länsi-Herttoniemi,42.0,0.0,445.0,39.0,406.0,4420.0,57.3,483.0,3937.0,1157.0,0.0,26.0,1131.0,26950.0,1.7,33.0,3793.0,0.22227698373583,0.587152948907508,23706.1683916543,0.190570067356662,0.133943427620632,0.203410981697171,0.0736272878535774,0.460482529118136,0.086661120354964,0.4528563505269,0.571145265245414,0.0468517600396629,0.256073376301438,0.175260287555776,0.132126921170055,0.350768468021815,0.636341100644522,0.190360862194236,0.549043351901187,0.260595785904577,0,4445,1,0,0
71,00960,5,2018,Pohjois-Vuosaari,42.0,2.0,307.0,19.0,288.0,4060.0,62.9,692.0,3368.0,427.0,7.0,58.0,362.0,30461.0,1.9,33.3,3826.0,0.203593829462621,0.631293439566028,23051.1568062383,0.165112730971351,0.151645009676527,0.226292507602986,0.0696709980646945,0.442079071053359,0.0720210118883052,0.485899917058336,0.508243915205444,0.0358544883538341,0.285789060455378,0.208322428683591,0.0871499607432609,0.510075896362209,0.458257000785135,0.166137566137566,0.620899470899471,0.212962962962963,0,2932,1,0,0
72,00810,5,2018,Herttoniemi,38.0,1.0,286.0,84.0,202.0,6273.0,62.3,122.0,6151.0,3450.0,2.0,362.0,3086.0,33256.0,1.9,33.0,6100.0,0.265975820379965,0.576640759930915,25806.4581174439,0.157383419689119,0.164704856569884,0.154154677827186,0.074112825878455,0.491586014473799,0.0768157642340221,0.431598221292179,0.595049671661896,0.0793062805186058,0.190772857383398,0.217376662737835,0.106246842902846,0.305438626031318,0.685974069708705,0.253754266211604,0.566382252559727,0.179863481228669,0,4628,2,0,0
73,00820,5,2018,Roihuvuori,41.0,0.0,157.0,49.0,108.0,4337.0,53.6,0.0,4337.0,992.0,0.0,38.0,954.0,26434.0,1.7,31.1,3841.0,0.164856860809477,0.637051661730832,21404.1497203027,0.198091477459691,0.138245033112583,0.209713024282561,0.076158940397351,0.434602649006623,0.0883002207505519,0.477097130242826,0.582100591715976,0.0411735700197239,0.239644970414201,0.179733727810651,0.129191321499014,0.417159763313609,0.561143984220907,0.135675939482674,0.58199121522694,0.282332845290386,0,2981,1,0,0
74,01180,5,2018,Kalkkiranta,43.0,512.0,289.0,57.0,232.0,208.0,123.1,208.0,0.0,43.0,9.0,17.0,17.0,47801.0,2.5,50.1,218.0,0.335180055401662,0.473684210526316,30136.0609418283,0.191135734072022,0.170995670995671,0.238095238095238,0.0735930735930736,0.467532467532468,0.0194805194805195,0.512987012987013,0.336898395721925,0.0053475935828877,0.363636363636364,0.304812834224599,0.0160427807486631,0.935828877005348,0.0320855614973262,0.389473684210526,0.542105263157895,0.068421052631579,0,2050,0,0,0
